"TIME","GEO","SPECIES","FISHREG","UNIT","Value","Flag and Footnotes"
"2013","Bulgaria","Skipjack tuna - Katsuwonus pelamis","Indian Ocean, Western","Tonnes live weight",":",""
"2013","Bulgaria","European sprat - Sprattus sprattus","Total fishing areas","Tonnes live weight","3 794.15",""
"2013","Bulgaria","European sprat - Sprattus sprattus","Atlantic, Northwest","Tonnes live weight",":",""
"2013","Bulgaria","European sprat - Sprattus sprattus","Atlantic, Northeast","Tonnes live weight",":",""
"2013","Bulgaria","European sprat - Sprattus sprattus","Atlantic, Eastern Central","Tonnes live weight",":",""
"2013","Bulgaria","European sprat - Sprattus sprattus","Mediterranean and Black Sea","Tonnes live weight","3 794.15",""
"2013","Bulgaria","European sprat - Sprattus sprattus","Atlantic, Southwest","Tonnes live weight",":",""
"2013","Bulgaria","European sprat - Sprattus sprattus","Atlantic, Southeast","Tonnes live weight",":",""
"2013","Bulgaria","European sprat - Sprattus sprattus","Indian Ocean, Western","Tonnes live weight",":",""
"2013","Bulgaria","Blue whiting (=Poutassou) - Micromesistius poutassou","Total fishing areas","Tonnes live weight",":",""
"2013","Bulgaria","Blue whiting (=Poutassou) - Micromesistius poutassou","Atlantic, Northwest","Tonnes live weight",":",""
"2013","Bulgaria","Blue whiting (=Poutassou) - Micromesistius poutassou","Atlantic, Northeast","Tonnes live weight",":",""
"2013","Bulgaria","Blue whiting (=Poutassou) - Micromesistius poutassou","Atlantic, Eastern Central","Tonnes live weight",":",""
"2013","Bulgaria","Blue whiting (=Poutassou) - Micromesistius poutassou","Mediterranean and Black Sea","Tonnes live weight",":",""
"2013","Bulgaria","Blue whiting (=Poutassou) - Micromesistius poutassou","Atlantic, Southwest","Tonnes live weight",":",""
"2013","Bulgaria","Blue whiting (=Poutassou) - Micromesistius poutassou","Atlantic, Southeast","Tonnes live weight",":",""
"2013","Bulgaria","Blue whiting (=Poutassou) - Micromesistius poutassou","Indian Ocean, Western","Tonnes live weight",":",""
"2013","Bulgaria","Yellowfin tuna - Thunnus albacares","Total fishing areas","Tonnes live weight",":",""
"2013","Bulgaria","Yellowfin tuna - Thunnus albacares","Atlantic, Northwest","Tonnes live weight",":",""
"2013","Bulgaria","Yellowfin tuna - Thunnus albacares","Atlantic, Northeast","Tonnes live weight",":",""
"2013","Bulgaria","Yellowfin tuna - Thunnus albacares","Atlantic, Eastern Central","Tonnes live weight",":",""
"2013","Bulgaria","Yellowfin tuna - Thunnus albacares","Mediterranean and Black Sea","Tonnes live weight",":",""
"2013","Bulgaria","Yellowfin tuna - Thunnus albacares","Atlantic, Southwest","Tonnes live weight",":",""
"2013","Bulgaria","Yellowfin tuna - Thunnus albacares","Atlantic, Southeast","Tonnes live weight",":",""
"2013","Bulgaria","Yellowfin tuna - Thunnus albacares","Indian Ocean, Western","Tonnes live weight",":",""
"2013","Denmark","All aquatic organisms","Total fishing areas","Tonnes live weight","668 338.23",""
"2013","Denmark","All aquatic organisms","Atlantic, Northwest","Tonnes live weight","3 391",""
"2013","Denmark","All aquatic organisms","Atlantic, Northeast","Tonnes live weight","664 947.23",""
"2013","Denmark","All aquatic organisms","Atlantic, Eastern Central","Tonnes live weight",":",""
"2013","Denmark","All aquatic organisms","Mediterranean and Black Sea","Tonnes live weight",":",""
"2013","Denmark","All aquatic organisms","Atlantic, Southwest","Tonnes live weight",":",""
"2013","Denmark","All aquatic organisms","Atlantic, Southeast","Tonnes live weight",":",""
"2013","Denmark","All aquatic organisms","Indian Ocean, Western","Tonnes live weight",":",""
"2013","Denmark","Cods, hakes, haddocks","Total fishing areas","Tonnes live weight","73 776.23",""
"2013","Denmark","Cods, hakes, haddocks","Atlantic, Northwest","Tonnes live weight",":",""
"2013","Denmark","Cods, hakes, haddocks","Atlantic, Northeast","Tonnes live weight","73 776.23",""
"2013","Denmark","Cods, hakes, haddocks","Atlantic, Eastern Central","Tonnes live weight",":",""
"2013","Denmark","Cods, hakes, haddocks","Mediterranean and Black Sea","Tonnes live weight",":",""
"2013","Denmark","Cods, hakes, haddocks","Atlantic, Southwest","Tonnes live weight",":",""
"2013","Denmark","Cods, hakes, haddocks","Atlantic, Southeast","Tonnes live weight",":",""
"2013","Denmark","Cods, hakes, haddocks","Indian Ocean, Western","Tonnes live weight",":",""
"2013","Denmark","Miscellaneous pelagic fishes","Total fishing areas","Tonnes live weight","41 354.12",""
"2013","Denmark","Miscellaneous pelagic fishes","Atlantic, Northwest","Tonnes live weight",":",""
"2013","Denmark","Miscellaneous pelagic fishes","Atlantic, Northeast","Tonnes live weight","41 354.12",""
"2013","Denmark","Miscellaneous pelagic fishes","Atlantic, Eastern Central","Tonnes live weight",":",""
"2013","Denmark","Miscellaneous pelagic fishes","Mediterranean and Black Sea","Tonnes live weight",":",""
"2013","Denmark","Miscellaneous pelagic fishes","Atlantic, Southwest","Tonnes live weight",":",""
"2013","Denmark","Miscellaneous pelagic fishes","Atlantic, Southeast","Tonnes live weight",":",""
"2013","Denmark","Miscellaneous pelagic fishes","Indian Ocean, Western","Tonnes live weight",":",""
"2013","Denmark","European anchovy - Engraulis encrasicolus","Total fishing areas","Tonnes live weight",":",""
"2013","Denmark","European anchovy - Engraulis encrasicolus","Atlantic, Northwest","Tonnes live weight",":",""
"2013","Denmark","European anchovy - Engraulis encrasicolus","Atlantic, Northeast","Tonnes live weight",":",""
"2013","Denmark","European anchovy - Engraulis encrasicolus","Atlantic, Eastern Central","Tonnes live weight",":",""
"2013","Denmark","European anchovy - Engraulis encrasicolus","Mediterranean and Black Sea","Tonnes live weight",":",""
"2013","Denmark","European anchovy - Engraulis encrasicolus","Atlantic, Southwest","Tonnes live weight",":",""
"2013","Denmark","European anchovy - Engraulis encrasicolus","Atlantic, Southeast","Tonnes live weight",":",""
"2013","Denmark","European anchovy - Engraulis encrasicolus","Indian Ocean, Western","Tonnes live weight",":",""
"2013","Denmark","Atlantic herring - Clupea harengus","Total fishing areas","Tonnes live weight","141 028.37",""
"2013","Denmark","Atlantic herring - Clupea harengus","Atlantic, Northwest","Tonnes live weight",":",""
"2013","Denmark","Atlantic herring - Clupea harengus","Atlantic, Northeast","Tonnes live weight","141 028.37",""
"2013","Denmark","Atlantic herring - Clupea harengus","Atlantic, Eastern Central","Tonnes live weight",":",""
"2013","Denmark","Atlantic herring - Clupea harengus","Mediterranean and Black Sea","Tonnes live weight",":",""
"2013","Denmark","Atlantic herring - Clupea harengus","Atlantic, Southwest","Tonnes live weight",":",""
"2013","Denmark","Atlantic herring - Clupea harengus","Atlantic, Southeast","Tonnes live weight",":",""
"2013","Denmark","Atlantic herring - Clupea harengus","Indian Ocean, Western","Tonnes live weight",":",""
"2013","Denmark","Atlantic horse mackerel - Trachurus trachurus","Total fishing areas","Tonnes live weight","7 857.39",""
"2013","Denmark","Atlantic horse mackerel - Trachurus trachurus","Atlantic, Northwest","Tonnes live weight",":",""
"2013","Denmark","Atlantic horse mackerel - Trachurus trachurus","Atlantic, Northeast","Tonnes live weight","7 857.39",""
"2013","Denmark","Atlantic horse mackerel - Trachurus trachurus","Atlantic, Eastern Central","Tonnes live weight",":",""
"2013","Denmark","Atlantic horse mackerel - Trachurus trachurus","Mediterranean and Black Sea","Tonnes live weight",":",""
"2013","Denmark","Atlantic horse mackerel - Trachurus trachurus","Atlantic, Southwest","Tonnes live weight",":",""
"2013","Denmark","Atlantic horse mackerel - Trachurus trachurus","Atlantic, Southeast","Tonnes live weight",":",""
"2013","Denmark","Atlantic horse mackerel - Trachurus trachurus","Indian Ocean, Western","Tonnes live weight",":",""
"2013","Denmark","Atlantic mackerel - Scomber scombrus","Total fishing areas","Tonnes live weight","33 259.53",""
"2013","Denmark","Atlantic mackerel - Scomber scombrus","Atlantic, Northwest","Tonnes live weight",":",""
"2013","Denmark","Atlantic mackerel - Scomber scombrus","Atlantic, Northeast","Tonnes live weight","33 259.53",""
"2013","Denmark","Atlantic mackerel - Scomber scombrus","Atlantic, Eastern Central","Tonnes live weight",":",""
"2013","Denmark","Atlantic mackerel - Scomber scombrus","Mediterranean and Black Sea","Tonnes live weight",":",""
"2013","Denmark","Atlantic mackerel - Scomber scombrus","Atlantic, Southwest","Tonnes live weight",":",""
"2013","Denmark","Atlantic mackerel - Scomber scombrus","Atlantic, Southeast","Tonnes live weight",":",""
"2013","Denmark","Atlantic mackerel - Scomber scombrus","Indian Ocean, Western","Tonnes live weight",":",""
"2013","Denmark","European pilchard(=Sardine) - Sardina pilchardus","Total fishing areas","Tonnes live weight","39.94",""
"2013","Denmark","European pilchard(=Sardine) - Sardina pilchardus","Atlantic, Northwest","Tonnes live weight",":",""
"2013","Denmark","European pilchard(=Sardine) - Sardina pilchardus","Atlantic, Northeast","Tonnes live weight","39.94",""
"2013","Denmark","European pilchard(=Sardine) - Sardina pilchardus","Atlantic, Eastern Central","Tonnes live weight",":",""
"2013","Denmark","European pilchard(=Sardine) - Sardina pilchardus","Mediterranean and Black Sea","Tonnes live weight",":",""
"2013","Denmark","European pilchard(=Sardine) - Sardina pilchardus","Atlantic, Southwest","Tonnes live weight",":",""
"2013","Denmark","European pilchard(=Sardine) - Sardina pilchardus","Atlantic, Southeast","Tonnes live weight",":",""
"2013","Denmark","European pilchard(=Sardine) - Sardina pilchardus","Indian Ocean, Western","Tonnes live weight",":",""
"2013","Denmark","European plaice - Pleuronectes platessa","Total fishing areas","Tonnes live weight","21 892.74",""
"2013","Denmark","European plaice - Pleuronectes platessa","Atlantic, Northwest","Tonnes live weight",":",""
"2013","Denmark","European plaice - Pleuronectes platessa","Atlantic, Northeast","Tonnes live weight","21 892.74",""
"2013","Denmark","European plaice - Pleuronectes platessa","Atlantic, Eastern Central","Tonnes live weight",":",""
"2013","Denmark","European plaice - Pleuronectes platessa","Mediterranean and Black Sea","Tonnes live weight",":",""
"2013","Denmark","European plaice - Pleuronectes platessa","Atlantic, Southwest","Tonnes live weight",":",""
"2013","Denmark","European plaice - Pleuronectes platessa","Atlantic, Southeast","Tonnes live weight",":",""
"2013","Denmark","European plaice - Pleuronectes platessa","Indian Ocean, Western","Tonnes live weight",":",""
"2013","Denmark","Skipjack tuna - Katsuwonus pelamis","Total fishing areas","Tonnes live weight",":",""
"2013","Denmark","Skipjack tuna - Katsuwonus pelamis","Atlantic, Northwest","Tonnes live weight",":",""
"2013","Denmark","Skipjack tuna - Katsuwonus pelamis","Atlantic, Northeast","Tonnes live weight",":",""
"2013","Denmark","Skipjack tuna - Katsuwonus pelamis","Atlantic, Eastern Central","Tonnes live weight",":",""
"2013","Denmark","Skipjack tuna - Katsuwonus pelamis","Mediterranean and Black Sea","Tonnes live weight",":",""
"2013","Denmark","Skipjack tuna - Katsuwonus pelamis","Atlantic, Southwest","Tonnes live weight",":",""
"2013","Denmark","Skipjack tuna - Katsuwonus pelamis","Atlantic, Southeast","Tonnes live weight",":",""
"2013","Denmark","Skipjack tuna - Katsuwonus pelamis","Indian Ocean, Western","Tonnes live weight",":",""
"2013","Denmark","European sprat - Sprattus sprattus","Total fishing areas","Tonnes live weight","96 386.17",""
"2013","Denmark","European sprat - Sprattus sprattus","Atlantic, Northwest","Tonnes live weight",":",""
"2013","Denmark","European sprat - Sprattus sprattus","Atlantic, Northeast","Tonnes live weight","96 386.17",""
"2013","Denmark","European sprat - Sprattus sprattus","Atlantic, Eastern Central","Tonnes live weight",":",""
"2013","Denmark","European sprat - Sprattus sprattus","Mediterranean and Black Sea","Tonnes live weight",":",""
"2013","Denmark","European sprat - Sprattus sprattus","Atlantic, Southwest","Tonnes live weight",":",""
"2013","Denmark","European sprat - Sprattus sprattus","Atlantic, Southeast","Tonnes live weight",":",""
"2013","Denmark","European sprat - Sprattus sprattus","Indian Ocean, Western","Tonnes live weight",":",""
"2013","Denmark","Blue whiting (=Poutassou) - Micromesistius poutassou","Total fishing areas","Tonnes live weight","2 026.29",""
"2013","Denmark","Blue whiting (=Poutassou) - Micromesistius poutassou","Atlantic, Northwest","Tonnes live weight",":",""
"2013","Denmark","Blue whiting (=Poutassou) - Micromesistius poutassou","Atlantic, Northeast","Tonnes live weight","2 026.29",""
"2013","Denmark","Blue whiting (=Poutassou) - Micromesistius poutassou","Atlantic, Eastern Central","Tonnes live weight",":",""
"2013","Denmark","Blue whiting (=Poutassou) - Micromesistius poutassou","Mediterranean and Black Sea","Tonnes live weight",":",""
"2013","Denmark","Blue whiting (=Poutassou) - Micromesistius poutassou","Atlantic, Southwest","Tonnes live weight",":",""
"2013","Denmark","Blue whiting (=Poutassou) - Micromesistius poutassou","Atlantic, Southeast","Tonnes live weight",":",""
"2013","Denmark","Blue whiting (=Poutassou) - Micromesistius poutassou","Indian Ocean, Western","Tonnes live weight",":",""
"2013","Denmark","Yellowfin tuna - Thunnus albacares","Total fishing areas","Tonnes live weight",":",""
"2013","Denmark","Yellowfin tuna - Thunnus albacares","Atlantic, Northwest","Tonnes live weight",":",""
"2013","Denmark","Yellowfin tuna - Thunnus albacares","Atlantic, Northeast","Tonnes live weight",":",""
"2013","Denmark","Yellowfin tuna - Thunnus albacares","Atlantic, Eastern Central","Tonnes live weight",":",""
"2013","Denmark","Yellowfin tuna - Thunnus albacares","Mediterranean and Black Sea","Tonnes live weight",":",""
"2013","Denmark","Yellowfin tuna - Thunnus albacares","Atlantic, Southwest","Tonnes live weight",":",""
"2013","Denmark","Yellowfin tuna - Thunnus albacares","Atlantic, Southeast","Tonnes live weight",":",""
"2013","Denmark","Yellowfin tuna - Thunnus albacares","Indian Ocean, Western","Tonnes live weight",":",""
"2013","Germany (until 1990 former territory of the FRG)","All aquatic organisms","Total fishing areas","Tonnes live weight","219 000.5",""
"2013","Germany (until 1990 former territory of the FRG)","All aquatic organisms","Atlantic, Northwest","Tonnes live weight","2 416.25",""
"2013","Germany (until 1990 former territory of the FRG)","All aquatic organisms","Atlantic, Northeast","Tonnes live weight","216 584.25",""
"2013","Germany (until 1990 former territory of the FRG)","All aquatic organisms","Atlantic, Eastern Central","Tonnes live weight",":",""
"2013","Germany (until 1990 former territory of the FRG)","All aquatic organisms","Mediterranean and Black Sea","Tonnes live weight",":",""
"2013","Germany (until 1990 former territory of the FRG)","All aquatic organisms","Atlantic, Southwest","Tonnes live weight",":",""
"2013","Germany (until 1990 former territory of the FRG)","All aquatic organisms","Atlantic, Southeast","Tonnes live weight",":",""
"2013","Germany (until 1990 former territory of the FRG)","All aquatic organisms","Indian Ocean, Western","Tonnes live weight",":",""
"2013","Germany (until 1990 former territory of the FRG)","Cods, hakes, haddocks","Total fishing areas","Tonnes live weight","39 217.94",""
"2013","Germany (until 1990 former territory of the FRG)","Cods, hakes, haddocks","Atlantic, Northwest","Tonnes live weight","394.39",""
"2013","Germany (until 1990 former territory of the FRG)","Cods, hakes, haddocks","Atlantic, Northeast","Tonnes live weight","38 823.55",""
"2013","Germany (until 1990 former territory of the FRG)","Cods, hakes, haddocks","Atlantic, Eastern Central","Tonnes live weight",":",""
"2013","Germany (until 1990 former territory of the FRG)","Cods, hakes, haddocks","Mediterranean and Black Sea","Tonnes live weight",":",""
"2013","Germany (until 1990 former territory of the FRG)","Cods, hakes, haddocks","Atlantic, Southwest","Tonnes live weight",":",""
"2013","Germany (until 1990 former territory of the FRG)","Cods, hakes, haddocks","Atlantic, Southeast","Tonnes live weight",":",""
"2013","Germany (until 1990 former territory of the FRG)","Cods, hakes, haddocks","Indian Ocean, Western","Tonnes live weight",":",""
"2013","Germany (until 1990 former territory of the FRG)","Miscellaneous pelagic fishes","Total fishing areas","Tonnes live weight","48 991.21",""
"2013","Germany (until 1990 former territory of the FRG)","Miscellaneous pelagic fishes","Atlantic, Northwest","Tonnes live weight",":",""
"2013","Germany (until 1990 former territory of the FRG)","Miscellaneous pelagic fishes","Atlantic, Northeast","Tonnes live weight","48 991.21",""
"2013","Germany (until 1990 former territory of the FRG)","Miscellaneous pelagic fishes","Atlantic, Eastern Central","Tonnes live weight",":",""
"2013","Germany (until 1990 former territory of the FRG)","Miscellaneous pelagic fishes","Mediterranean and Black Sea","Tonnes live weight",":",""
"2013","Germany (until 1990 former territory of the FRG)","Miscellaneous pelagic fishes","Atlantic, Southwest","Tonnes live weight",":",""
"2013","Germany (until 1990 former territory of the FRG)","Miscellaneous pelagic fishes","Atlantic, Southeast","Tonnes live weight",":",""
"2013","Germany (until 1990 former territory of the FRG)","Miscellaneous pelagic fishes","Indian Ocean, Western","Tonnes live weight",":",""
"2013","Germany (until 1990 former territory of the FRG)","European anchovy - Engraulis encrasicolus","Total fishing areas","Tonnes live weight","352.8",""
"2013","Germany (until 1990 former territory of the FRG)","European anchovy - Engraulis encrasicolus","Atlantic, Northwest","Tonnes live weight",":",""
"2013","Germany (until 1990 former territory of the FRG)","European anchovy - Engraulis encrasicolus","Atlantic, Northeast","Tonnes live weight","352.8",""
"2013","Germany (until 1990 former territory of the FRG)","European anchovy - Engraulis encrasicolus","Atlantic, Eastern Central","Tonnes live weight",":",""
"2013","Germany (until 1990 former territory of the FRG)","European anchovy - Engraulis encrasicolus","Mediterranean and Black Sea","Tonnes live weight",":",""
"2013","Germany (until 1990 former territory of the FRG)","European anchovy - Engraulis encrasicolus","Atlantic, Southwest","Tonnes live weight",":",""
"2013","Germany (until 1990 former territory of the FRG)","European anchovy - Engraulis encrasicolus","Atlantic, Southeast","Tonnes live weight",":",""
"2013","Germany (until 1990 former territory of the FRG)","European anchovy - Engraulis encrasicolus","Indian Ocean, Western","Tonnes live weight",":",""
"2013","Germany (until 1990 former territory of the FRG)","Atlantic herring - Clupea harengus","Total fishing areas","Tonnes live weight","71 840.57",""
"2013","Germany (until 1990 former territory of the FRG)","Atlantic herring - Clupea harengus","Atlantic, Northwest","Tonnes live weight",":",""
"2013","Germany (until 1990 former territory of the FRG)","Atlantic herring - Clupea harengus","Atlantic, Northeast","Tonnes live weight","71 840.57",""
"2013","Germany (until 1990 former territory of the FRG)","Atlantic herring - Clupea harengus","Atlantic, Eastern Central","Tonnes live weight",":",""
"2013","Germany (until 1990 former territory of the FRG)","Atlantic herring - Clupea harengus","Mediterranean and Black Sea","Tonnes live weight",":",""
"2013","Germany (until 1990 former territory of the FRG)","Atlantic herring - Clupea harengus","Atlantic, Southwest","Tonnes live weight",":",""
"2013","Germany (until 1990 former territory of the FRG)","Atlantic herring - Clupea harengus","Atlantic, Southeast","Tonnes live weight",":",""
"2013","Germany (until 1990 former territory of the FRG)","Atlantic herring - Clupea harengus","Indian Ocean, Western","Tonnes live weight",":",""
"2013","Germany (until 1990 former territory of the FRG)","Atlantic horse mackerel - Trachurus trachurus","Total fishing areas","Tonnes live weight",":",""
"2013","Germany (until 1990 former territory of the FRG)","Atlantic horse mackerel - Trachurus trachurus","Atlantic, Northwest","Tonnes live weight",":",""
"2013","Germany (until 1990 former territory of the FRG)","Atlantic horse mackerel - Trachurus trachurus","Atlantic, Northeast","Tonnes live weight",":",""
"2013","Germany (until 1990 former territory of the FRG)","Atlantic horse mackerel - Trachurus trachurus","Atlantic, Eastern Central","Tonnes live weight",":",""
"2013","Germany (until 1990 former territory of the FRG)","Atlantic horse mackerel - Trachurus trachurus","Mediterranean and Black Sea","Tonnes live weight",":",""
"2013","Germany (until 1990 former territory of the FRG)","Atlantic horse mackerel - Trachurus trachurus","Atlantic, Southwest","Tonnes live weight",":",""
"2013","Germany (until 1990 former territory of the FRG)","Atlantic horse mackerel - Trachurus trachurus","Atlantic, Southeast","Tonnes live weight",":",""
"2013","Germany (until 1990 former territory of the FRG)","Atlantic horse mackerel - Trachurus trachurus","Indian Ocean, Western","Tonnes live weight",":",""
"2013","Germany (until 1990 former territory of the FRG)","Atlantic mackerel - Scomber scombrus","Total fishing areas","Tonnes live weight","20 934.65",""
"2013","Germany (until 1990 former territory of the FRG)","Atlantic mackerel - Scomber scombrus","Atlantic, Northwest","Tonnes live weight",":",""
"2013","Germany (until 1990 former territory of the FRG)","Atlantic mackerel - Scomber scombrus","Atlantic, Northeast","Tonnes live weight","20 934.65",""
"2013","Germany (until 1990 former territory of the FRG)","Atlantic mackerel - Scomber scombrus","Atlantic, Eastern Central","Tonnes live weight",":",""
"2013","Germany (until 1990 former territory of the FRG)","Atlantic mackerel - Scomber scombrus","Mediterranean and Black Sea","Tonnes live weight",":",""
"2013","Germany (until 1990 former territory of the FRG)","Atlantic mackerel - Scomber scombrus","Atlantic, Southwest","Tonnes live weight",":",""
"2013","Germany (until 1990 former territory of the FRG)","Atlantic mackerel - Scomber scombrus","Atlantic, Southeast","Tonnes live weight",":",""
"2013","Germany (until 1990 former territory of the FRG)","Atlantic mackerel - Scomber scombrus","Indian Ocean, Western","Tonnes live weight",":",""
"2013","Germany (until 1990 former territory of the FRG)","European pilchard(=Sardine) - Sardina pilchardus","Total fishing areas","Tonnes live weight","213.6",""
"2013","Germany (until 1990 former territory of the FRG)","European pilchard(=Sardine) - Sardina pilchardus","Atlantic, Northwest","Tonnes live weight",":",""
"2013","Germany (until 1990 former territory of the FRG)","European pilchard(=Sardine) - Sardina pilchardus","Atlantic, Northeast","Tonnes live weight","213.6",""
"2013","Germany (until 1990 former territory of the FRG)","European pilchard(=Sardine) - Sardina pilchardus","Atlantic, Eastern Central","Tonnes live weight",":",""
"2013","Germany (until 1990 former territory of the FRG)","European pilchard(=Sardine) - Sardina pilchardus","Mediterranean and Black Sea","Tonnes live weight",":",""
"2013","Germany (until 1990 former territory of the FRG)","European pilchard(=Sardine) - Sardina pilchardus","Atlantic, Southwest","Tonnes live weight",":",""
"2013","Germany (until 1990 former territory of the FRG)","European pilchard(=Sardine) - Sardina pilchardus","Atlantic, Southeast","Tonnes live weight",":",""
"2013","Germany (until 1990 former territory of the FRG)","European pilchard(=Sardine) - Sardina pilchardus","Indian Ocean, Western","Tonnes live weight",":",""
"2013","Germany (until 1990 former territory of the FRG)","European plaice - Pleuronectes platessa","Total fishing areas","Tonnes live weight","5 294.96",""
"2013","Germany (until 1990 former territory of the FRG)","European plaice - Pleuronectes platessa","Atlantic, Northwest","Tonnes live weight",":",""
"2013","Germany (until 1990 former territory of the FRG)","European plaice - Pleuronectes platessa","Atlantic, Northeast","Tonnes live weight","5 294.96",""
"2013","Germany (until 1990 former territory of the FRG)","European plaice - Pleuronectes platessa","Atlantic, Eastern Central","Tonnes live weight",":",""
"2013","Germany (until 1990 former territory of the FRG)","European plaice - Pleuronectes platessa","Mediterranean and Black Sea","Tonnes live weight",":",""
"2013","Germany (until 1990 former territory of the FRG)","European plaice - Pleuronectes platessa","Atlantic, Southwest","Tonnes live weight",":",""
"2013","Germany (until 1990 former territory of the FRG)","European plaice - Pleuronectes platessa","Atlantic, Southeast","Tonnes live weight",":",""
"2013","Germany (until 1990 former territory of the FRG)","European plaice - Pleuronectes platessa","Indian Ocean, Western","Tonnes live weight",":",""
"2013","Germany (until 1990 former territory of the FRG)","Skipjack tuna - Katsuwonus pelamis","Total fishing areas","Tonnes live weight",":",""
"2013","Germany (until 1990 former territory of the FRG)","Skipjack tuna - Katsuwonus pelamis","Atlantic, Northwest","Tonnes live weight",":",""
"2013","Germany (until 1990 former territory of the FRG)","Skipjack tuna - Katsuwonus pelamis","Atlantic, Northeast","Tonnes live weight",":",""
"2013","Germany (until 1990 former territory of the FRG)","Skipjack tuna - Katsuwonus pelamis","Atlantic, Eastern Central","Tonnes live weight",":",""
"2013","Germany (until 1990 former territory of the FRG)","Skipjack tuna - Katsuwonus pelamis","Mediterranean and Black Sea","Tonnes live weight",":",""
"2013","Germany (until 1990 former territory of the FRG)","Skipjack tuna - Katsuwonus pelamis","Atlantic, Southwest","Tonnes live weight",":",""
"2013","Germany (until 1990 former territory of the FRG)","Skipjack tuna - Katsuwonus pelamis","Atlantic, Southeast","Tonnes live weight",":",""
"2013","Germany (until 1990 former territory of the FRG)","Skipjack tuna - Katsuwonus pelamis","Indian Ocean, Western","Tonnes live weight",":",""
"2013","Germany (until 1990 former territory of the FRG)","European sprat - Sprattus sprattus","Total fishing areas","Tonnes live weight","11 898.68",""
"2013","Germany (until 1990 former territory of the FRG)","European sprat - Sprattus sprattus","Atlantic, Northwest","Tonnes live weight",":",""
"2013","Germany (until 1990 former territory of the FRG)","European sprat - Sprattus sprattus","Atlantic, Northeast","Tonnes live weight","11 898.68",""
"2013","Germany (until 1990 former territory of the FRG)","European sprat - Sprattus sprattus","Atlantic, Eastern Central","Tonnes live weight",":",""
"2013","Germany (until 1990 former territory of the FRG)","European sprat - Sprattus sprattus","Mediterranean and Black Sea","Tonnes live weight",":",""
"2013","Germany (until 1990 former territory of the FRG)","European sprat - Sprattus sprattus","Atlantic, Southwest","Tonnes live weight",":",""
"2013","Germany (until 1990 former territory of the FRG)","European sprat - Sprattus sprattus","Atlantic, Southeast","Tonnes live weight",":",""
"2013","Germany (until 1990 former territory of the FRG)","European sprat - Sprattus sprattus","Indian Ocean, Western","Tonnes live weight",":",""
"2013","Germany (until 1990 former territory of the FRG)","Blue whiting (=Poutassou) - Micromesistius poutassou","Total fishing areas","Tonnes live weight","11 418.37",""
"2013","Germany (until 1990 former territory of the FRG)","Blue whiting (=Poutassou) - Micromesistius poutassou","Atlantic, Northwest","Tonnes live weight",":",""
"2013","Germany (until 1990 former territory of the FRG)","Blue whiting (=Poutassou) - Micromesistius poutassou","Atlantic, Northeast","Tonnes live weight","11 418.37",""
"2013","Germany (until 1990 former territory of the FRG)","Blue whiting (=Poutassou) - Micromesistius poutassou","Atlantic, Eastern Central","Tonnes live weight",":",""
"2013","Germany (until 1990 former territory of the FRG)","Blue whiting (=Poutassou) - Micromesistius poutassou","Mediterranean and Black Sea","Tonnes live weight",":",""
"2013","Germany (until 1990 former territory of the FRG)","Blue whiting (=Poutassou) - Micromesistius poutassou","Atlantic, Southwest","Tonnes live weight",":",""
"2013","Germany (until 1990 former territory of the FRG)","Blue whiting (=Poutassou) - Micromesistius poutassou","Atlantic, Southeast","Tonnes live weight",":",""
"2013","Germany (until 1990 former territory of the FRG)","Blue whiting (=Poutassou) - Micromesistius poutassou","Indian Ocean, Western","Tonnes live weight",":",""
"2013","Germany (until 1990 former territory of the FRG)","Yellowfin tuna - Thunnus albacares","Total fishing areas","Tonnes live weight",":",""
"2013","Germany (until 1990 former territory of the FRG)","Yellowfin tuna - Thunnus albacares","Atlantic, Northwest","Tonnes live weight",":",""
"2013","Germany (until 1990 former territory of the FRG)","Yellowfin tuna - Thunnus albacares","Atlantic, Northeast","Tonnes live weight",":",""
"2013","Germany (until 1990 former territory of the FRG)","Yellowfin tuna - Thunnus albacares","Atlantic, Eastern Central","Tonnes live weight",":",""
"2013","Germany (until 1990 former territory of the FRG)","Yellowfin tuna - Thunnus albacares","Mediterranean and Black Sea","Tonnes live weight",":",""
"2013","Germany (until 1990 former territory of the FRG)","Yellowfin tuna - Thunnus albacares","Atlantic, Southwest","Tonnes live weight",":",""
"2013","Germany (until 1990 former territory of the FRG)","Yellowfin tuna - Thunnus albacares","Atlantic, Southeast","Tonnes live weight",":",""
"2013","Germany (until 1990 former territory of the FRG)","Yellowfin tuna - Thunnus albacares","Indian Ocean, Western","Tonnes live weight",":",""
"2013","Estonia","All aquatic organisms","Total fishing areas","Tonnes live weight","66 763.49",""
"2013","Estonia","All aquatic organisms","Atlantic, Northwest","Tonnes live weight","4 532.8",""
"2013","Estonia","All aquatic organisms","Atlantic, Northeast","Tonnes live weight","62 230.69",""
"2013","Estonia","All aquatic organisms","Atlantic, Eastern Central","Tonnes live weight",":",""
"2013","Estonia","All aquatic organisms","Mediterranean and Black Sea","Tonnes live weight",":",""
"2013","Estonia","All aquatic organisms","Atlantic, Southwest","Tonnes live weight",":",""
"2013","Estonia","All aquatic organisms","Atlantic, Southeast","Tonnes live weight",":",""
"2013","Estonia","All aquatic organisms","Indian Ocean, Western","Tonnes live weight",":",""
